stem,model_psnr,model_ssim,model_lpips,baseline_psnr,baseline_ssim,baseline_lpips
001281,22.413432598114014,0.5038052797317505,0.4907453656196594,21.721796989440918,0.48480623960494995,0.6372549533843994
001298,32.21445560455322,0.8836872577667236,0.21758852899074554,23.457303047180176,0.43489187955856323,0.5762516856193542
001300,34.94833469390869,0.9448531866073608,0.0914561077952385,22.250001430511475,0.3410221338272095,0.6097264885902405
001307,22.607851028442383,0.5194149017333984,0.35420626401901245,18.252843618392944,0.34656232595443726,0.5870490670204163
001315,19.110640287399292,0.6384531259536743,0.36339032649993896,18.15967559814453,0.5679863691329956,0.4433205723762512
001326,23.40705633163452,0.7761738300323486,0.2155030220746994,21.890196800231934,0.7120814919471741,0.3279474675655365
001334,20.67922830581665,0.4639264941215515,0.4953305125236511,19.35213804244995,0.4367833435535431,0.677230715751648
001350,32.11025953292847,0.6832128763198853,0.48091810941696167,23.513996601104736,0.35425329208374023,0.5949674248695374
001356,22.988252639770508,0.6759998202323914,0.29842135310173035,22.126309871673584,0.6593514084815979,0.3641666769981384
001361,22.564513683319092,0.3685036301612854,0.3778977692127228,19.51607346534729,0.306618869304657,0.7053031325340271
001362,23.303275108337402,0.37150683999061584,0.39856722950935364,19.86229658126831,0.3064904808998108,0.7308007478713989
001371,23.105497360229492,0.6833203434944153,0.289876252412796,21.126389503479004,0.6058940887451172,0.35963737964630127
001375,27.252483367919922,0.8451474905014038,0.1920376718044281,22.44389295578003,0.6103166341781616,0.40921738743782043
001379,26.5242862701416,0.739974856376648,0.2217719703912735,21.60391092300415,0.49678587913513184,0.4516599774360657
